"","V1"
"MEM_ATL",0.5
"MEM_BOS",0.5
"MEM_BRK",1
"MEM_CHI",0.5
"MEM_CHO",1
"MEM_CLE",0
"MEM_DAL",0.75
"MEM_DEN",0.667
"MEM_DET",0.5
"MEM_GSW",0.333
"MEM_HOU",0.5
"MEM_IND",1
"MEM_LAC",0.5
"MEM_LAL",1
"MEM_MEM",NA
"MEM_MIA",1
"MEM_MIL",0.5
"MEM_MIN",0.667
"MEM_NOP",0.5
"MEM_NYK",1
"MEM_OKC",0.75
"MEM_ORL",1
"MEM_PHI",1
"MEM_PHO",1
"MEM_POR",1
"MEM_SAC",0.75
"MEM_SAS",0.5
"MEM_TOR",0.5
"MEM_UTA",0.5
"MEM_WAS",0
"MIA_ATL",0
"MIA_BOS",0.75
"MIA_BRK",1
"MIA_CHI",0.333
"MIA_CHO",0.5
"MIA_CLE",0.5
"MIA_DAL",0.5
"MIA_DEN",0.5
"MIA_DET",0.333
"MIA_GSW",0
"MIA_HOU",0
"MIA_IND",0.25
"MIA_LAC",0.5
"MIA_LAL",1
"MIA_MEM",0
"MIA_MIA",NA
"MIA_MIL",0
"MIA_MIN",0.5
"MIA_NOP",0
"MIA_NYK",1
"MIA_OKC",0
"MIA_ORL",0.75
"MIA_PHI",0.75
"MIA_PHO",1
"MIA_POR",0.5
"MIA_SAC",1
"MIA_SAS",0
"MIA_TOR",0.333
"MIA_UTA",0.5
"MIA_WAS",0.25
"MIL_ATL",0.25
"MIL_BOS",0.667
"MIL_BRK",0.75
"MIL_CHI",0.25
"MIL_CHO",0.333
"MIL_CLE",0.25
"MIL_DAL",0
"MIL_DEN",0.5
"MIL_DET",0.75
"MIL_GSW",0
"MIL_HOU",0
"MIL_IND",0.5
"MIL_LAC",0.5
"MIL_LAL",0.5
"MIL_MEM",0.5
"MIL_MIA",1
"MIL_MIL",NA
"MIL_MIN",1
"MIL_NOP",0
"MIL_NYK",1
"MIL_OKC",0.5
"MIL_ORL",0.5
"MIL_PHI",1
"MIL_PHO",0.5
"MIL_POR",0.5
"MIL_SAC",1
"MIL_SAS",0
"MIL_TOR",0.333
"MIL_UTA",0
"MIL_WAS",0.333
"MIN_ATL",0
"MIN_BOS",0.5
"MIN_BRK",0.5
"MIN_CHI",0
"MIN_CHO",0
"MIN_CLE",0
"MIN_DAL",0
"MIN_DEN",0.25
"MIN_DET",1
"MIN_GSW",0
"MIN_HOU",0
"MIN_IND",0.5
"MIN_LAC",0
"MIN_LAL",0.25
"MIN_MEM",0.333
"MIN_MIA",0.5
"MIN_MIL",0
"MIN_MIN",NA
"MIN_NOP",0
"MIN_NYK",1
"MIN_OKC",0
"MIN_ORL",0
"MIN_PHI",0
"MIN_PHO",0.25
"MIN_POR",0.5
"MIN_SAC",0
"MIN_SAS",0
"MIN_TOR",0
"MIN_UTA",0.25
"MIN_WAS",0.5
"NOP_ATL",0.5
"NOP_BOS",0
"NOP_BRK",1
"NOP_CHI",0
"NOP_CHO",0.5
"NOP_CLE",0.5
"NOP_DAL",0.25
"NOP_DEN",0.25
"NOP_DET",1
"NOP_GSW",0.25
"NOP_HOU",0.5
"NOP_IND",0
"NOP_LAC",0.333
"NOP_LAL",1
"NOP_MEM",0.5
"NOP_MIA",1
"NOP_MIL",1
"NOP_MIN",1
"NOP_NOP",NA
"NOP_NYK",0.5
"NOP_OKC",0.75
"NOP_ORL",0.5
"NOP_PHI",0.5
"NOP_PHO",0.667
"NOP_POR",0
"NOP_SAC",0.75
"NOP_SAS",0.75
"NOP_TOR",1
"NOP_UTA",0.667
"NOP_WAS",0
"NYK_ATL",0.333
"NYK_BOS",0.25
"NYK_BRK",0
"NYK_CHI",0
"NYK_CHO",0.25
"NYK_CLE",0.333
"NYK_DAL",0
"NYK_DEN",0.5
"NYK_DET",0.25
"NYK_GSW",0
"NYK_HOU",0
"NYK_IND",0
"NYK_LAC",0
"NYK_LAL",1
"NYK_MEM",0
"NYK_MIA",0
"NYK_MIL",0
"NYK_MIN",0
"NYK_NOP",0.5
"NYK_NYK",NA
"NYK_OKC",0.5
"NYK_ORL",0.5
"NYK_PHI",0.75
"NYK_PHO",0
"NYK_POR",0
"NYK_SAC",0
"NYK_SAS",0.5
"NYK_TOR",0.25
"NYK_UTA",0
"NYK_WAS",0
"OKC_ATL",0.5
"OKC_BOS",1
"OKC_BRK",0
"OKC_CHI",0.5
"OKC_CHO",1
"OKC_CLE",0.5
"OKC_DAL",0.25
"OKC_DEN",0.75
"OKC_DET",0.5
"OKC_GSW",0.25
"OKC_HOU",0
"OKC_IND",0.5
"OKC_LAC",0.333
"OKC_LAL",1
"OKC_MEM",0.25
"OKC_MIA",1
"OKC_MIL",0.5
"OKC_MIN",1
"OKC_NOP",0.25
"OKC_NYK",0.5
"OKC_OKC",NA
"OKC_ORL",1
"OKC_PHI",1
"OKC_PHO",0.75
"OKC_POR",0.25
"OKC_SAC",0.75
"OKC_SAS",0.333
"OKC_TOR",0.5
"OKC_UTA",0.5
"OKC_WAS",1
"ORL_ATL",0.25
"ORL_BOS",0.5
"ORL_BRK",0
"ORL_CHI",0.5
"ORL_CHO",0.5
"ORL_CLE",0
"ORL_DAL",0
"ORL_DEN",0
"ORL_DET",0.25
"ORL_GSW",0
"ORL_HOU",0.5
"ORL_IND",0
"ORL_LAC",0
"ORL_LAL",0.5
"ORL_MEM",0
"ORL_MIA",0.25
"ORL_MIL",0.5
"ORL_MIN",1
"ORL_NOP",0.5
"ORL_NYK",0.5
"ORL_OKC",0
"ORL_ORL",NA
"ORL_PHI",0.667
"ORL_PHO",0.5
"ORL_POR",0.5
"ORL_SAC",1
"ORL_SAS",0
"ORL_TOR",0
"ORL_UTA",0.5
"ORL_WAS",0
"PHI_ATL",0.25
"PHI_BOS",0
"PHI_BRK",0.25
"PHI_CHI",0
"PHI_CHO",0.333
"PHI_CLE",0.333
"PHI_DAL",0
"PHI_DEN",1
"PHI_DET",0.75
"PHI_GSW",0
"PHI_HOU",0
"PHI_IND",0.25
"PHI_LAC",0
"PHI_LAL",0
"PHI_MEM",0
"PHI_MIA",0.25
"PHI_MIL",0
"PHI_MIN",1
"PHI_NOP",0.5
"PHI_NYK",0.25
"PHI_OKC",0
"PHI_ORL",0.333
"PHI_PHI",NA
"PHI_PHO",0
"PHI_POR",0
"PHI_SAC",0.5
"PHI_SAS",0
"PHI_TOR",0
"PHI_UTA",0
"PHI_WAS",0.25
"PHO_ATL",0
"PHO_BOS",0.5
"PHO_BRK",1
"PHO_CHI",0.5
"PHO_CHO",0.5
"PHO_CLE",0.5
"PHO_DAL",0.75
"PHO_DEN",0.667
"PHO_DET",0.5
"PHO_GSW",0.25
"PHO_HOU",0.25
"PHO_IND",1
"PHO_LAC",0
"PHO_LAL",1
"PHO_MEM",0
"PHO_MIA",0
"PHO_MIL",0.5
"PHO_MIN",0.75
"PHO_NOP",0.333
"PHO_NYK",1
"PHO_OKC",0.25
"PHO_ORL",0.5
"PHO_PHI",1
"PHO_PHO",NA
"PHO_POR",0.25
"PHO_SAC",0.25
"PHO_SAS",0.25
"PHO_TOR",0.5
"PHO_UTA",0.667
"PHO_WAS",1
"POR_ATL",0
"POR_BOS",0.5
"POR_BRK",0.5
"POR_CHI",0.5
"POR_CHO",1
"POR_CLE",0.5
"POR_DAL",0.5
"POR_DEN",1
"POR_DET",1
"POR_GSW",0
"POR_HOU",0.667
"POR_IND",1
"POR_LAC",0.25
"POR_LAL",1
"POR_MEM",0
"POR_MIA",0.5
"POR_MIL",0.5
"POR_MIN",0.5
"POR_NOP",1
"POR_NYK",1
"POR_OKC",0.75
"POR_ORL",0.5
"POR_PHI",1
"POR_PHO",0.75
"POR_POR",NA
"POR_SAC",0.667
"POR_SAS",0.75
"POR_TOR",1
"POR_UTA",0.5
"POR_WAS",0.5
"SAC_ATL",0
"SAC_BOS",0.5
"SAC_BRK",0
"SAC_CHI",0.5
"SAC_CHO",1
"SAC_CLE",0.5
"SAC_DAL",0
"SAC_DEN",0.5
"SAC_DET",0
"SAC_GSW",0
"SAC_HOU",0
"SAC_IND",1
"SAC_LAC",0.25
"SAC_LAL",0.75
"SAC_MEM",0.25
"SAC_MIA",0
"SAC_MIL",0
"SAC_MIN",1
"SAC_NOP",0.25
"SAC_NYK",1
"SAC_OKC",0.25
"SAC_ORL",0
"SAC_PHI",0.5
